volume,opening,company,num_deals,value,high,low,change_per,date,close,change
"178,251,909","6,894.55",main_index,"90,920","4,692,087,187.85","6,897.89","6,869.65",,2010/04/12,"6,883.14",
"176,525,490","6,868.83",main_index,"87,432","4,281,034,202.85","6,897.05","6,859.00",,2010/04/11,"6,894.55",
"147,924,784","6,774.98",main_index,"75,932","3,955,706,870.15","6,871.69","6,774.56",,2010/04/10,"6,868.83",
"113,282,468","6,759.47",main_index,"72,036","3,043,161,097.40","6,774.98","6,738.54",,2010/04/07,"6,774.98",
"132,070,759","6,805.32",main_index,"80,065","3,588,132,194.80","6,831.15","6,745.53",,2010/04/06,"6,759.47",
"243,547,507","6,817.86",main_index,"110,474","5,475,717,584.80","6,817.86","6,469.30",,2010/05/08,"6,516.71",
"168,506,438","6,886.08",main_index,"84,150","4,175,086,556.70","6,886.08","6,794.90",,2010/05/05,"6,817.86",
"185,301,336","6,891.72",main_index,"84,774","4,478,414,451.30","6,939.33","6,879.23",,2010/05/04,"6,886.08",
"127,308,283","6,822.34",main_index,"73,331","3,376,758,010.80","6,829.35","6,765.26",,2010/04/05,"6,805.32",
"109,306,010","6,826.48",main_index,"70,698","2,880,759,302.20","6,832.50","6,802.43",,2010/04/04,"6,822.34",
"131,065,774","6,801.01",main_index,"75,172","3,308,040,108.00","6,843.14","6,800.09",,2010/04/03,"6,826.48",
"126,158,117","6,814.99",main_index,"61,787","3,027,922,585.95","6,823.82","6,772.49",,2010/03/31,"6,801.01",
"153,247,168","6,770.05",main_index,"66,903","3,725,441,230.70","6,824.74","6,770.05",,2010/03/30,"6,814.99",
"117,537,378","6,795.75",main_index,"64,712","2,906,751,061.75","6,805.23","6,754.46",,2010/03/29,"6,770.05",
"121,748,212","6,801.64",main_index,"73,622","3,246,798,720.15","6,817.90","6,774.86",,2010/03/28,"6,795.75",
"125,528,611","6,756.98",main_index,"71,943","3,146,206,123.20","6,801.66","6,756.05",,2010/03/27,"6,801.64",
"133,665,301","6,738.83",main_index,"73,188","3,502,211,809.40","6,759.86","6,722.01",,2010/03/24,"6,756.98",
"137,191,964","6,692.61",main_index,"73,017","3,287,888,697.40","6,740.28","6,692.00",,2010/03/23,"6,738.83",
"140,715,597","6,722.04",main_index,"71,992","3,278,769,363.60","6,730.23","6,688.50",,2010/03/22,"6,692.61",
