Date,Open,High,Low,Close,Volume,Num_deals,Value
2012-02-14,6831.56,6841.55,6792.95,6816.49,443410932,181794,10634321163.00
2012-02-13,6802.94,6834.16,6802.82,6831.56,383017465,170100,8083592791.20
2012-02-12,6804.03,6810.20,6771.95,6802.94,401521900,185028,8708499531.20
2012-02-11,6797.09,6816.63,6778.84,6804.03,366684747,167445,7689235014.45
2012-02-08,6743.55,6799.29,6743.12,6797.09,351797806,172192,7753090701.05
2012-02-07,6738.91,6747.80,6725.92,6743.55,338032543,228895,8353043579.45
2012-02-06,6758.87,6767.05,6718.54,6738.91,365445016,182254,8827690949.00
2012-02-05,6733.68,6758.91,6716.69,6758.87,360754154,175129,8199386304.80
2012-02-04,6663.48,6778.97,6663.48,6733.68,496063330,194951,10033232371.00
2012-02-01,6626.04,6663.50,6618.38,6663.48,508050425,190899,9350324536.55
2012-01-31,6560.25,6628.09,6559.42,6626.04,444982710,184329,8578959786.05
2012-01-30,6554.77,6568.99,6528.54,6560.25,455619321,187495,8536303478.95
2012-01-29,6537.12,6555.54,6531.87,6554.77,413286698,170211,8023638551.80
2012-01-28,6476.86,6537.77,6476.86,6537.12,331172355,144283,6776841841.25
2012-01-25,6466.54,6480.80,6450.33,6476.86,286084669,140158,6178146548.50
2012-01-24,6460.55,6487.15,6449.34,6466.54,348741931,151669,6807466368.55
2012-01-23,6450.58,6467.87,6441.02,6460.55,353283621,153684,7163025327.70
2012-01-22,6464.17,6467.95,6441.54,6450.58,298574260,150145,6616994905.60
2012-01-21,6377.99,6464.42,6377.99,6464.17,285757116,141880,6179941713.25
2012-01-18,6370.16,6384.71,6315.27,6377.99,323528865,151529,6909889996.95
2012-01-17,6420.89,6429.39,6352.28,6370.16,363834511,160954,6964130176.30
2012-01-16,6492.40,6492.40,6402.82,6420.89,385252932,176460,7416668189.45
2012-01-15,6494.77,6500.70,6466.42,6492.40,303381202,151666,6240002666.45
2012-01-14,6486.41,6497.99,6464.57,6494.77,330245049,140430,6071407583.25
2012-01-11,6476.60,6497.92,6466.42,6486.41,296228313,149859,6367082186.10
2012-01-10,6441.62,6479.59,6439.84,6476.60,314354363,152121,6722619992.75
2012-01-09,6467.61,6470.97,6430.35,6441.62,283314929,148795,6691046146.90
2012-01-08,6452.38,6471.06,6447.79,6467.61,322312565,169690,7338361155.65
2012-01-07,6407.87,6457.68,6407.43,6452.38,303119243,153367,6969919827.75
2012-01-04,6413.88,6420.93,6392.34,6407.87,203795699,132055,5205548285.95
2012-01-03,6398.72,6424.76,6398.12,6413.88,262508225,156068,6415511482.40
2012-01-02,6386.04,6398.80,6376.84,6398.72,243162643,142593,5779963320.85
2012-01-01,6417.73,6418.41,6372.70,6386.04,218567879,142253,5444479520.60
2011-12-31,6418.13,6439.57,6388.88,6417.73,216386921,131455,5652698760.70
2011-12-28,6400.10,6418.77,6381.97,6418.13,208396518,128157,5286352591.25
2011-12-27,6414.47,6426.83,6390.84,6400.10,239865367,145105,6235881974.05
2011-12-26,6382.33,6415.19,6371.01,6414.47,264496137,143537,6258657274.80
2011-12-25,6384.08,6393.79,6366.28,6382.33,330274145,157352,6615386966.65
2011-12-24,6330.01,6384.86,6330.01,6384.08,292479373,158674,6293725512.25
2011-12-21,6288.28,6335.89,6288.28,6330.01,221656017,122841,5250329717.45
2011-12-20,6275.92,6288.42,6260.85,6288.28,232485414,131482,5337949694.15
2011-12-19,6267.67,6278.50,6251.94,6275.92,289532571,133341,5613005897.05
2011-12-18,6253.66,6282.81,6250.28,6267.67,275010763,136710,5548233232.45
2011-12-04,6169.61,6175.63,6157.95,6169.23,220776770,138526,5501249625.80
2011-12-03,6104.56,6175.63,6104.56,6169.61,217802469,137033,5616682493.95
2011-11-30,6111.86,6115.78,6086.43,6104.56,211246264,136585,5332547062.30
2011-11-29,6118.64,6130.77,6092.69,6111.86,236601729,133196,5405058336.70
2011-11-28,6047.91,6123.23,6046.89,6118.64,252068633,132687,5616819482.95
2011-11-27,6057.59,6068.63,6043.80,6047.91,214288906,115911,4929157724.80
2011-11-26,6086.10,6086.10,6038.47,6057.59,221051453,121170,4684357372.85
2011-11-23,6103.08,6104.20,6067.46,6086.10,202682803,116862,4504793593.75
2011-11-22,6153.57,6169.65,6091.72,6103.08,303924243,153342,6009333469.15
2011-11-21,6207.02,6208.23,6152.41,6153.57,254672915,129356,5380965480.95
2011-11-20,6198.87,6214.02,6185.23,6207.02,172395031,113757,4456445503.05
2011-12-17,6238.87,6261.17,6228.78,6253.66,240821354,120718,4977831901.45
2011-12-14,6191.51,6256.90,6190.39,6238.87,258376048,126163,5023450531.65
2011-12-13,6273.27,6292.36,6176.09,6191.51,372120457,166625,7037827464.25
2011-12-12,6288.11,6289.89,6249.81,6273.27,225909420,122749,5027634949.20
2011-12-11,6302.84,6303.93,6275.32,6288.11,235144364,131485,5245193388.95
2011-12-10,6251.92,6302.84,6249.92,6302.84,255827969,131687,5539397764.05
2011-12-07,6216.90,6251.98,6213.87,6251.92,230136821,128373,5353550859.15
2011-12-06,6228.16,6228.16,6194.49,6216.90,190362775,130620,4986137861.50
2011-12-05,6169.23,6229.77,6169.04,6228.16,231685016,145699,5993169027.95
2011-11-19,6219.95,6219.95,6181.93,6198.87,170740227,107596,4032547230.10
2011-11-16,6227.79,6230.56,6207.57,6219.95,226974599,125371,5001923614.25
2011-11-15,6238.02,6251.00,6217.92,6227.79,188419297,129129,5221323177.40
2011-11-14,6257.27,6266.34,6235.83,6238.02,220181521,119718,5041354521.40
2011-11-13,6252.95,6260.45,6231.39,6257.27,197167584,129006,5241260260.80
2011-11-12,6215.67,6274.36,6215.67,6252.95,167264806,102622,4507117595.85
2011-11-02,6155.10,6215.80,6150.48,6215.67,165236022,123151,4771110329.00
2011-11-01,6224.30,6224.30,6149.27,6155.10,184060449,133132,5158390050.90
2011-10-31,6229.64,6231.43,6202.64,6224.30,220427724,125679,5077903941.65
2011-10-30,6235.64,6239.76,6203.72,6229.64,260003654,160214,6519071354.40
2011-10-29,6147.54,6238.98,6147.31,6235.64,245961933,134281,6131487217.15
2011-10-26,6155.18,6155.18,6119.65,6147.54,176439168,128657,5371006845.45
2011-10-25,6132.25,6163.57,6125.41,6155.18,245709113,156585,6558445554.00
2011-10-24,6136.40,6155.25,6120.17,6132.25,212146368,132747,5899508170.25
2011-10-23,6108.94,6144.80,6102.32,6136.40,238152927,132462,5380945437.05
2011-10-22,6106.74,6109.45,6054.79,6108.94,205764945,135672,5469299928.55
2011-10-19,6150.64,6150.64,6094.33,6106.74,224707116,146170,5779004026.80
2011-10-18,6131.80,6150.67,6100.07,6150.64,196516972,123845,5168491377.55
2011-10-17,6135.12,6156.27,6124.98,6131.80,167127676,122439,4355455167.35
2011-07-16,6508.80,6525.07,6482.88,6523.01,85449527,60126,2388814721.20
2011-07-13,6490.23,6527.98,6490.23,6508.80,101315370,70576,2756509093.95
2011-07-12,6567.14,6567.14,6464.70,6490.23,125157433,80037,3243116866.00
2011-07-11,6581.38,6612.21,6566.10,6567.14,127869156,74532,3422444477.10
2011-07-10,6628.30,6634.14,6566.13,6581.38,144675126,76331,3290537298.65
2011-07-09,6612.46,6631.07,6600.50,6628.30,107578781,65416,2879827093.95
2011-07-06,6626.95,6630.09,6600.11,6612.46,112310861,70521,2855953924.10
2011-07-05,6625.87,6642.10,6617.97,6626.95,103126110,65542,2654197213.45
2011-07-04,6660.17,6660.17,6617.37,6625.87,132010416,74912,3123779213.45
2011-07-03,6653.68,6662.04,6631.33,6660.17,136663833,74424,3295116231.65
2011-07-02,6576.00,6655.64,6576.00,6653.68,172746015,87704,4007074138.60
2011-06-29,6531.17,6580.45,6530.66,6576.00,158467686,94199,3570380083.65
2011-06-28,6507.21,6552.90,6506.90,6531.17,179395519,145775,3720127774.20
2011-06-27,6511.94,6524.33,6503.43,6507.21,119055421,69189,2702572032.00
2011-06-26,6456.88,6514.72,6452.00,6511.94,159142264,73861,3178106865.25
