Date,Open,High,Low,Close,Volume,Adj Close,Num_deals,Value
2012-07-09,6855.12,6855.18,6750.48,6756.99,365244405,6756.99,266587,8391664860
2012-07-08,6859.59,6872.74,6834.53,6855.12,405122782,6855.12,154141,7564711128
2012-07-07,6834.77,6859.66,6788.97,6859.59,285334613,6859.59,152612,6289300926
2012-07-04,6885.27,6889.92,6822.79,6834.77,306441179,6834.77,158187,6549070247
2012-07-03,6742.04,6907.18,6742.04,6885.27,410959678,6885.27,159388,7682474144
2012-07-02,6705.49,6743.92,6692.65,6742.04,342718470,6742.04,136177,6032488996
2012-07-01,6709.91,6718.5,6670.84,6705.49,214097533,6705.49,132063,5082035073
2012-06-30,6585.63,6730.33,6585.63,6709.91,223657563,6709.91,134432,5206919340
2012-06-27,6696.84,6704.86,6543.62,6585.63,315757046,6585.63,195756,6923580217
2012-06-26,6683.34,6719.01,6680.6,6696.84,199920205,6696.84,137782,5002997660
2012-06-25,6745.36,6753.34,6678.43,6683.34,266975198,6683.34,177551,5928831325
2012-06-24,6774.26,6776.69,6729.23,6745.36,275135559,6745.36,304841,6827637162
2012-06-23,6838.05,6838.05,6770.49,6774.26,251958488,6774.26,146020,5675458166
2012-06-20,6817.26,6840.87,6805.81,6838.05,272803432,6838.05,161090,6366020806
2012-06-19,6807.51,6821.88,6790.24,6817.26,307258802,6817.26,153275,6441134671
2012-06-18,6754.23,6812.83,6754.23,6807.51,303744694,6807.51,150154,6363410498
2012-06-17,6724.46,6766.3,6713.89,6754.23,250843424,6754.23,120462,5196188018
2012-06-16,6744.53,6816.79,6565.82,6724.46,522121573,6724.46,214320,9600710480
2012-06-13,6727.83,6770.19,6726.89,6744.53,239438298,6744.53,125118,4940535790
2012-06-12,6790.96,6791.39,6711.1,6727.83,285095337,6727.83,142016,5671493926
2012-06-11,6749.49,6830.61,6749.49,6790.96,369389399,6790.96,168096,7350012516
2012-06-10,6663.03,6751.47,6657.38,6749.49,301828577,6749.49,137623,5536900834
2012-06-09,6661.26,6751.17,6643.6,6663.03,302621762,6663.03,137391,5347029022
2012-06-06,6736.82,6806.17,6615.97,6661.26,291196696,6661.26,156551,5920354673
2012-06-05,6770.19,6795.79,6733.9,6736.82,233314531,6736.82,144149,5098616655
2012-06-04,6747.69,6774.81,6671.56,6770.19,268016587,6770.19,234933,6160289326
2012-06-03,6681.18,6752.22,6653.33,6747.69,358903630,6747.69,158137,6743958709
2012-06-02,6975.27,6975.27,6672.86,6681.18,358155453,6681.18,156683,6853656671
2012-05-30,7033.11,7033.55,6928.04,6975.27,309264532,6975.27,154904,6488152942
2012-05-29,7056.68,7080.47,7031.9,7033.11,308165754,7033.11,142665,6477216052
2012-05-28,6989.45,7056.88,6989.45,7056.68,272135867,7056.68,129706,5732481876
2012-05-27,7013.91,7026.43,6977,6989.45,221590865,6989.45,122839,5073386482
2012-05-26,7061.43,7080.17,7010.49,7013.91,278585485,7013.91,117123,5453669799
2012-05-23,7103.52,7103.52,7045.87,7061.43,287586732,7061.43,134844,5804807135
2012-05-22,7029.35,7121.75,7029.35,7103.52,366494060,7103.52,170797,7835686662
2012-05-21,6979.55,7029.35,6979.55,7029.35,339880344,7029.35,154712,6803339198
2012-05-20,6966.37,7014.74,6959.08,6979.55,280147000,6979.55,141803,5711526865
2012-05-19,7099.9,7099.9,6961.09,6966.37,335884853,6966.37,170304,6944323845
2012-05-16,7104.24,7104.24,7005.37,7099.9,340420196,7099.9,161936,6985267531
2012-05-15,7067.99,7113.41,7053.75,7104.24,355672598,7104.24,151764,6865314947
2012-05-14,7182.95,7182.95,7052.93,7067.99,353357528,7067.99,174174,6957438378
2012-05-13,7233.2,7245.32,7171.81,7182.95,445291426,7182.95,242837,9384654698
2012-05-12,7221.5,7234.75,7032.27,7233.2,527214140,7233.2,444864,10564819294
2012-05-09,7371.42,7371.42,7211.21,7221.5,401801381,7221.5,169994,7873576911
2012-05-08,7358.87,7372.19,7320.05,7371.42,299096258,7371.42,124977,6085901977
2012-05-07,7377.61,7377.61,7281.6,7358.87,396642284,7358.87,158639,8337232362
2012-05-06,7450.26,7457.65,7368.4,7377.61,402568522,7377.61,173981,8474524168
2012-05-05,7545.91,7545.91,7397.53,7450.26,501606800,7450.26,192913,9891496134
2012-05-02,7545.28,7586.5,7529.4,7545.91,413253626,7545.91,183529,9350722851
2012-05-01,7558.47,7581.34,7532.78,7545.28,434367528,7545.28,190719,9674615987
2012-04-30,7555.77,7559.75,7499.27,7558.47,383991139,7558.47,176230,8584143711
2012-04-29,7607.59,7610,7538.94,7555.77,390792263,7555.77,196276,9176218952
2012-04-28,7541.5,7617.11,7540.64,7607.59,383048249,7607.59,172786,8892807254
2012-04-25,7512.26,7558.61,7508.73,7541.5,417564229,7541.5,186956,9574528893
2012-04-24,7525.17,7551.17,7471.02,7512.26,442265616,7512.26,184614,9960191220
2012-04-23,7581.16,7581.16,7498.43,7525.17,506255637,7525.17,203730,10625442951
2012-04-22,7618.07,7639.21,7561.54,7581.16,718754810,7581.16,243688,13889807486
2012-04-21,7513.85,7622.16,7502.72,7618.07,519053530,7618.07,213877,11533075215
2012-04-18,7511.72,7560.59,7472.26,7513.85,632282552,7513.85,247567,13425590158
2012-04-17,7277.89,7516.66,7277.89,7511.72,640533568,7511.72,221992,12736423961
2012-04-16,7348.33,7378.4,7209.36,7277.89,593930901,7277.89,246347,11594423030
2012-04-15,7524.36,7525.21,7338.87,7348.33,518153945,7348.33,244810,12015768245
2012-04-14,7573.28,7604.36,7509.14,7524.36,487330829,7524.36,212101,10619560424
2012-04-11,7551.88,7575.97,7347.43,7573.28,660288640,7573.28,273724,13940195903
2012-04-10,7697.7,7705.79,7531.62,7551.88,546455217,7551.88,247002,12232634470
2012-04-09,7717.72,7717.72,7611.25,7697.7,517939785,7697.7,236061,11685971596
2012-04-08,7862.51,7887.82,7591.13,7717.72,864310823,7717.72,320822,18181372918
2012-04-07,7895.36,7896.02,7826.45,7862.51,530140951,7862.51,233924,12973320778
2012-04-04,7930.58,7940.36,7886.26,7895.36,610749537,7895.36,281003,15342889023
2012-04-03,7908.3,7938.75,7902.1,7930.58,580592543,7930.58,280251,14795800865
2012-04-02,7907.41,7944.36,7863.75,7908.3,532152905,7908.3,273322,14463768905
2012-04-01,7835.15,7908.54,7796.09,7907.41,530249856,7907.41,249734,13842411978
2012-03-31,7782.84,7852.85,7782.84,7835.15,535531773,7835.15,247972,13278328461
2012-03-28,7767.33,7797.29,7722.84,7782.84,583648130,7782.84,253296,14117084565
2012-03-27,7782.85,7830.29,7760.56,7767.33,490146383,7767.33,245118,13443885446
2012-03-26,7758.66,7824.12,7736.67,7782.85,575266517,7782.85,263905,14822144832
2012-03-25,7675.61,7759.97,7675.12,7758.66,735746465,7758.66,276645,16586793441
2012-03-24,7540.27,7676.47,7539.4,7675.61,629536862,7675.61,243887,14421541987
2012-03-21,7518.66,7575.51,7486.06,7540.27,805753217,7540.27,287560,18125245874
2012-03-20,7616.01,7616.01,7497.37,7518.66,809748508,7518.66,310281,18296137757
2012-03-19,7615.69,7658.43,7590.62,7616.01,942851760,7616.01,349791,21578130911
2012-03-18,7600.57,7617.34,7555.05,7615.69,785375374,7615.69,305556,18004850636
2012-03-17,7567.98,7623.7,7553.74,7600.57,724587651,7600.57,291640,16744809999
2012-03-14,7521.6,7587.98,7521.6,7567.98,658858237,7567.98,261311,14836787840
2012-03-13,7539.7,7576.12,7506.29,7521.6,754826363,7521.6,298591,16466773247
2012-03-12,7533.74,7549.35,7498.82,7539.7,745682051,7539.7,281089,15979638279
2012-03-11,7481.27,7535.26,7472.08,7533.74,640649654,7533.74,252222,14422429543
2012-03-10,7374.92,7491.13,7374.92,7481.27,534545506,7481.27,235082,13409021450
2012-03-07,7399.87,7399.87,7265.31,7374.92,554949683,7374.92,234419,12236947216
2012-03-06,7353.79,7399.91,7334.47,7399.87,664395274,7399.87,259466,14206857612
2012-03-05,7351.28,7371.04,7304.13,7353.79,692466666,7353.79,243731,13774460820
2012-03-04,7336.21,7354.17,7276.57,7351.28,545744685,7351.28,247177,13066255246
2012-03-03,7271.82,7337.03,7271.82,7336.21,516347583,7336.21,221627,11465999982
2012-02-29,7214.06,7278.19,7180.18,7271.82,464031673,7271.82,212031,11010768864
2012-02-28,7194.7,7290.38,7097.32,7214.06,699017633,7214.06,310980,16105178118
2012-02-27,7133.09,7198.87,7109.31,7194.7,490072726,7194.7,292254,12248158462
2012-02-26,7120.4,7158.64,7071.55,7133.09,510580449,7133.09,248601,12188079243
2012-02-25,7031.26,7127.42,7031.26,7120.4,504429676,7120.4,229300,11881934686
2012-02-22,6966.73,7055.38,6966.73,7031.26,419712147,7031.26,195849,10316585269
2012-02-21,6904.38,6979.09,6904.38,6966.73,462609352,6966.73,214460,11506723723
2012-02-20,6869.95,6922.17,6869.95,6904.38,461022222,6904.38,203538,10687551235
2012-02-19,6830.31,6872.4,6813.32,6869.95,443638507,6869.95,213350,10362300172
2012-02-18,6811.97,6842.77,6811.88,6830.31,356802237,6830.31,185958,8947693346
2012-02-15,6816.49,6830.27,6791.08,6811.97,273334192,6811.97,158715,7141484065
2012-02-14,6831.56,6841.55,6792.95,6816.49,443410932,6816.49,181794,10634321163
2012-02-13,6802.94,6834.16,6802.82,6831.56,383017465,6831.56,170100,8083592791
2012-02-12,6804.03,6810.2,6771.95,6802.94,401521900,6802.94,185028,8708499531
2012-02-11,6797.09,6816.63,6778.84,6804.03,366684747,6804.03,167445,7689235014
2012-02-08,6743.55,6799.29,6743.12,6797.09,351797806,6797.09,172192,7753090701
2012-02-07,6738.91,6747.8,6725.92,6743.55,338032543,6743.55,228895,8353043579
2012-02-06,6758.87,6767.05,6718.54,6738.91,365445016,6738.91,182254,8827690949
2012-02-05,6733.68,6758.91,6716.69,6758.87,360754154,6758.87,175129,8199386305
2012-02-04,6663.48,6778.97,6663.48,6733.68,496063330,6733.68,194951,10033232371
2012-02-01,6626.04,6663.5,6618.38,6663.48,508050425,6663.48,190899,9350324537
2012-01-31,6560.25,6628.09,6559.42,6626.04,444982710,6626.04,184329,8578959786
2012-01-30,6554.77,6568.99,6528.54,6560.25,455619321,6560.25,187495,8536303479
2012-01-29,6537.12,6555.54,6531.87,6554.77,413286698,6554.77,170211,8023638552
2012-01-28,6476.86,6537.77,6476.86,6537.12,331172355,6537.12,144283,6776841841
2012-01-25,6466.54,6480.8,6450.33,6476.86,286084669,6476.86,140158,6178146549
2012-01-24,6460.55,6487.15,6449.34,6466.54,348741931,6466.54,151669,6807466369
2012-01-23,6450.58,6467.87,6441.02,6460.55,353283621,6460.55,153684,7163025328
2012-01-22,6464.17,6467.95,6441.54,6450.58,298574260,6450.58,150145,6616994906
2012-01-21,6377.99,6464.42,6377.99,6464.17,285757116,6464.17,141880,6179941713
2012-01-18,6370.16,6384.71,6315.27,6377.99,323528865,6377.99,151529,6909889997
2012-01-17,6420.89,6429.39,6352.28,6370.16,363834511,6370.16,160954,6964130176
2012-01-16,6492.4,6492.4,6402.82,6420.89,385252932,6420.89,176460,7416668189
2012-01-15,6494.77,6500.7,6466.42,6492.4,303381202,6492.4,151666,6240002666
2012-01-14,6486.41,6497.99,6464.57,6494.77,330245049,6494.77,140430,6071407583
2012-01-11,6476.6,6497.92,6466.42,6486.41,296228313,6486.41,149859,6367082186
2012-01-10,6441.62,6479.59,6439.84,6476.6,314354363,6476.6,152121,6722619993
2012-01-09,6467.61,6470.97,6430.35,6441.62,283314929,6441.62,148795,6691046147
2012-01-08,6452.38,6471.06,6447.79,6467.61,322312565,6467.61,169690,7338361156
2012-01-07,6407.87,6457.68,6407.43,6452.38,303119243,6452.38,153367,6969919828
2012-01-04,6413.88,6420.93,6392.34,6407.87,203795699,6407.87,132055,5205548286
2012-01-03,6398.72,6424.76,6398.12,6413.88,262508225,6413.88,156068,6415511482
2012-01-02,6386.04,6398.8,6376.84,6398.72,243162643,6398.72,142593,5779963321
2012-01-01,6417.73,6418.41,6372.7,6386.04,218567879,6386.04,142253,5444479521
2011-12-31,6418.13,6439.57,6388.88,6417.73,216386921,6417.73,131455,5652698761
2011-12-28,6400.1,6418.77,6381.97,6418.13,208396518,6418.13,128157,5286352591
2011-12-27,6414.47,6426.83,6390.84,6400.1,239865367,6400.1,145105,6235881974
2011-12-26,6382.33,6415.19,6371.01,6414.47,264496137,6414.47,143537,6258657275
2011-12-25,6384.08,6393.79,6366.28,6382.33,330274145,6382.33,157352,6615386967
2011-12-24,6330.01,6384.86,6330.01,6384.08,292479373,6384.08,158674,6293725512
2011-12-21,6288.28,6335.89,6288.28,6330.01,221656017,6330.01,122841,5250329717
2011-12-20,6275.92,6288.42,6260.85,6288.28,232485414,6288.28,131482,5337949694
2011-12-19,6267.67,6278.5,6251.94,6275.92,289532571,6275.92,133341,5613005897
2011-12-18,6253.66,6282.81,6250.28,6267.67,275010763,6267.67,136710,5548233232
2011-12-17,6238.87,6261.17,6228.78,6253.66,240821354,6253.66,120718,4977831901
2011-12-14,6191.51,6256.9,6190.39,6238.87,258376048,6238.87,126163,5023450532
2011-12-13,6273.27,6292.36,6176.09,6191.51,372120457,6191.51,166625,7037827464
2011-12-12,6288.11,6289.89,6249.81,6273.27,225909420,6273.27,122749,5027634949
2011-12-11,6302.84,6303.93,6275.32,6288.11,235144364,6288.11,131485,5245193389
2011-12-10,6251.92,6302.84,6249.92,6302.84,255827969,6302.84,131687,5539397764
2011-12-07,6216.9,6251.98,6213.87,6251.92,230136821,6251.92,128373,5353550859
2011-12-06,6228.16,6228.16,6194.49,6216.9,190362775,6216.9,130620,4986137862
2011-12-05,6169.23,6229.77,6169.04,6228.16,231685016,6228.16,145699,5993169028
2011-12-04,6169.61,6175.63,6157.95,6169.23,220776770,6169.23,138526,5501249626
2011-12-03,6104.56,6175.63,6104.56,6169.61,217802469,6169.61,137033,5616682494
2011-11-30,6111.86,6115.78,6086.43,6104.56,211246264,6104.56,136585,5332547062
2011-11-29,6118.64,6130.77,6092.69,6111.86,236601729,6111.86,133196,5405058337
2011-11-28,6047.91,6123.23,6046.89,6118.64,252068633,6118.64,132687,5616819483
2011-11-27,6057.59,6068.63,6043.8,6047.91,214288906,6047.91,115911,4929157725
2011-11-26,6086.1,6086.1,6038.47,6057.59,221051453,6057.59,121170,4684357373
2011-11-23,6103.08,6104.2,6067.46,6086.1,202682803,6086.1,116862,4504793594
2011-11-22,6153.57,6169.65,6091.72,6103.08,303924243,6103.08,153342,6009333469
2011-11-21,6207.02,6208.23,6152.41,6153.57,254672915,6153.57,129356,5380965481
2011-11-20,6198.87,6214.02,6185.23,6207.02,172395031,6207.02,113757,4456445503
2011-11-19,6219.95,6219.95,6181.93,6198.87,170740227,6198.87,107596,4032547230
2011-11-16,6227.79,6230.56,6207.57,6219.95,226974599,6219.95,125371,5001923614
2011-11-15,6238.02,6251,6217.92,6227.79,188419297,6227.79,129129,5221323177
2011-11-14,6257.27,6266.34,6235.83,6238.02,220181521,6238.02,119718,5041354521
2011-11-13,6252.95,6260.45,6231.39,6257.27,197167584,6257.27,129006,5241260261
2011-11-12,6215.67,6274.36,6215.67,6252.95,167264806,6252.95,102622,4507117596
2011-11-02,6155.1,6215.8,6150.48,6215.67,165236022,6215.67,123151,4771110329
2011-11-01,6224.3,6224.3,6149.27,6155.1,184060449,6155.1,133132,5158390051
2011-10-31,6229.64,6231.43,6202.64,6224.3,220427724,6224.3,125679,5077903942
2011-10-30,6235.64,6239.76,6203.72,6229.64,260003654,6229.64,160214,6519071354
2011-10-29,6147.54,6238.98,6147.31,6235.64,245961933,6235.64,134281,6131487217
2011-10-26,6155.18,6155.18,6119.65,6147.54,176439168,6147.54,128657,5371006845
2011-10-25,6132.25,6163.57,6125.41,6155.18,245709113,6155.18,156585,6558445554
2011-10-24,6136.4,6155.25,6120.17,6132.25,212146368,6132.25,132747,5899508170
2011-10-23,6108.94,6144.8,6102.32,6136.4,238152927,6136.4,132462,5380945437
2011-10-22,6106.74,6109.45,6054.79,6108.94,205764945,6108.94,135672,5469299929
2011-10-19,6150.64,6150.64,6094.33,6106.74,224707116,6106.74,146170,5779004027
2011-10-18,6131.8,6150.67,6100.07,6150.64,196516972,6150.64,123845,5168491378
2011-10-17,6135.12,6156.27,6124.98,6131.8,167127676,6131.8,122439,4355455167
2011-10-16,6164.6,6166.44,6123.16,6135.12,190758235,6135.12,170521,4501201895
2011-10-15,6105.04,6168.14,6105.04,6164.6,167216467,6164.6,101514,4566280515
2011-10-12,6118.62,6118.74,6078.48,6105.04,180592667,6105.04,113693,4423899439
2011-10-11,6136.97,6152.83,6106.2,6118.62,188842044,6118.62,113540,4724378754
2011-10-10,6099.77,6136.97,6099.63,6136.97,193019666,6136.97,111029,4613920076
2011-10-09,6084.55,6117.41,6076.86,6099.77,254259589,6099.77,133714,5460240107
2011-10-08,6002.09,6086.67,6001.29,6084.55,208758207,6084.55,118322,4866277816
2011-10-05,5965.13,6010.48,5965.13,6002.09,165385014,6002.09,108060,4257164932
2011-10-04,6024.39,6024.39,5945.76,5965.13,177598368,5965.13,111475,4242946657
2011-10-03,6112.41,6112.41,6020.65,6024.39,222993643,6024.39,142967,5386492036
2011-10-02,6116.71,6136.63,6087.54,6112.41,237627466,6112.41,132143,5317007879
2011-10-01,6112.37,6121.01,6075.09,6116.71,209922389,6116.71,112889,4716441700
2011-09-28,6128.47,6134.15,6103.73,6112.37,167135774,6112.37,119261,4673782163
2011-09-27,6103.78,6146.32,6103.78,6128.47,211048989,6128.47,136993,5476130585
2011-09-26,6083.37,6108.82,6046.61,6103.78,193512481,6103.78,120684,5131304798
2011-09-25,6142.26,6142.26,6041.85,6083.37,154988884,6083.37,96745,3845678267
2011-09-21,6144.27,6146.11,6118.66,6142.26,164377573,6142.26,106011,4135709155
2011-09-20,6118.34,6151.9,6114.97,6144.27,162250129,6144.27,96132,3750631488
2011-09-19,6144.35,6145.33,6106.9,6118.34,145618153,6118.34,92578,3452267101
2011-09-18,6173.49,6181.21,6135.12,6144.35,155774878,6144.35,94307,3748096464
2011-09-17,6071.52,6176.97,6071.52,6173.49,195786413,6173.49,96695,4534924950
2011-09-14,6068.92,6089.8,6063.65,6071.52,159703809,6071.52,100453,4111299493
2011-09-13,6037.25,6089.13,6037.25,6068.92,158130669,6068.92,83332,3620738648
2011-09-12,6140.79,6140.79,6034.04,6037.25,195097239,6037.25,107461,4342650251
2011-09-11,6138.06,6151.38,6118.64,6140.79,189963694,6140.79,94038,3789214471
2011-09-10,6124.4,6138.06,6053.95,6138.06,169008616,6138.06,89419,3765293655
2011-09-07,6061.53,6124.42,6061.53,6124.4,142807774,6124.4,83205,3437257752
2011-09-06,6090.54,6102.38,6058.72,6061.53,132942000,6061.53,78866,3094953688
2011-09-05,6153.36,6153.36,6080.71,6090.54,172931328,6090.54,78613,3424479018
2011-09-04,6106.93,6155.26,6089.79,6153.36,160303721,6153.36,75779,3025013293
2011-09-03,5979.3,6112.04,5978.03,6106.93,121142749,6106.93,60570,2682453791
2011-08-24,5920.73,5986.97,5919.82,5979.3,110340625,5979.3,73349,2592208965
2011-08-23,5916.31,5944.29,5909.56,5920.73,108021513,5920.73,70899,2759848152
2011-08-22,5916.31,5946.82,5874.49,5916.31,125966421,5916.31,71663,3278026432
2011-08-21,5931.29,5956.93,5914.22,5916.31,98362023,5916.31,68396,2333762798
2011-08-20,6088.25,6088.25,5890.41,5931.29,115429508,5931.29,66036,2719804316
2011-08-17,6053.72,6088.25,6042.76,6088.25,85226860,6088.25,51926,2021380487
2011-08-16,6136.1,6150.66,6047.05,6053.72,125332646,6053.72,70939,3096540146
2011-08-15,6115.19,6160.21,6115.19,6136.1,122082746,6136.1,61715,2751405366
2011-08-14,6155.88,6155.97,6109.02,6115.19,131714271,6115.19,65553,2804150610
2011-08-13,6039.32,6161.27,6038.95,6155.88,135806612,6155.88,67269,2876001585
2011-08-10,6008.67,6123.71,6008.67,6039.32,141563272,6039.32,73898,3198254060
2011-08-09,6057.79,6057.79,5795.44,6008.67,196286946,6008.67,92193,4226775557
2011-08-08,6078.05,6118.76,6013.59,6057.79,121800499,6057.79,67583,2872404542
2011-08-07,6073.44,6117.48,6009.86,6078.05,148457420,6078.05,81142,3302360982
2011-08-06,6423.87,6423.87,6019.21,6073.44,212302145,6073.44,95732,4906861982
2011-08-03,6443.16,6443.16,6375.53,6423.87,83310463,6423.87,49869,2017135868
2011-08-02,6471.82,6471.82,6422.63,6443.16,91502743,6443.16,50502,2010119141
2011-08-01,6392.13,6471.82,6392.13,6471.82,112002662,6471.82,60512,2652546800
2011-07-31,6355.72,6425.19,6353.73,6392.13,111493436,6392.13,69109,2868016257
2011-07-30,6445.17,6445.17,6322.99,6355.72,120171821,6355.72,74796,3012293504
2011-07-27,6476.59,6477.03,6437.46,6445.17,125339717,6445.17,79066,3097354477
2011-07-26,6472.03,6482.7,6451.67,6476.59,118783639,6476.59,70064,2735584345
2011-07-25,6525.34,6525.34,6466.96,6472.03,137369850,6472.03,87381,3433764839
2011-07-24,6522.52,6538.58,6507.46,6525.34,99439125,6525.34,67546,2736027206
2011-07-23,6489.5,6535.84,6487.25,6522.52,115253806,6522.52,68438,3283550250
2011-07-20,6440.65,6501.5,6440.65,6489.5,131963013,6489.5,73625,3354092559
2011-07-19,6423.29,6442.73,6406.33,6440.65,86679661,6440.65,60929,2323688986
2011-07-18,6459.23,6459.23,6398.64,6423.29,105501997,6423.29,65731,2527588482
2011-07-17,6523.01,6533.87,6440.19,6459.23,127290553,6459.23,77296,3290302256
2011-07-16,6508.8,6525.07,6482.88,6523.01,85449527,6523.01,60126,2388814721
2011-07-13,6490.23,6527.98,6490.23,6508.8,101315370,6508.8,70576,2756509094
2011-07-12,6567.14,6567.14,6464.7,6490.23,125157433,6490.23,80037,3243116866
2011-07-11,6581.38,6612.21,6566.1,6567.14,127869156,6567.14,74532,3422444477
2011-07-10,6628.3,6634.14,6566.13,6581.38,144675126,6581.38,76331,3290537299
2011-07-09,6612.46,6631.07,6600.5,6628.3,107578781,6628.3,65416,2879827094
2011-07-06,6626.95,6630.09,6600.11,6612.46,112310861,6612.46,70521,2855953924
2011-07-05,6625.87,6642.1,6617.97,6626.95,103126110,6626.95,65542,2654197213
2011-07-04,6660.17,6660.17,6617.37,6625.87,132010416,6625.87,74912,3123779213
2011-07-03,6653.68,6662.04,6631.33,6660.17,136663833,6660.17,74424,3295116232
2011-07-02,6576,6655.64,6576,6653.68,172746015,6653.68,87704,4007074139
2011-06-29,6531.17,6580.45,6530.66,6576,158467686,6576,94199,3570380084
2011-06-28,6507.21,6552.9,6506.9,6531.17,179395519,6531.17,145775,3720127774
2011-06-27,6511.94,6524.33,6503.43,6507.21,119055421,6507.21,69189,2702572032
2011-06-26,6456.88,6514.72,6452,6511.94,159142264,6511.94,73861,3178106865
2011-06-25,6449.49,6456.88,6377.73,6456.88,141109238,6456.88,73152,2735900044
2011-06-22,6462.41,6499.46,6440.2,6449.49,134810033,6449.49,82088,3097669194
2011-06-21,6377.71,6479.57,6377.71,6462.41,157910887,6462.41,81654,3408532736
2011-06-20,6442.7,6442.7,6360.66,6377.71,150338335,6377.71,87637,3328347510
2011-06-19,6501.25,6520.4,6433.5,6442.7,130146371,6442.7,81459,2970884244
2011-06-18,6546.06,6546.06,6489.22,6501.25,133321955,6501.25,79057,3053867501
2011-06-15,6568.51,6600.93,6540.63,6546.06,195217832,6546.06,91574,4132871744
2011-06-14,6584.58,6626.44,6556.88,6568.51,195463673,6568.51,101543,4388203837
2011-06-13,6549.42,6597.98,6549.42,6584.58,167577902,6584.58,89248,3916271469
2011-06-12,6509.48,6552.89,6509.29,6549.42,181502868,6549.42,97367,3848048664
2011-06-11,6540.65,6540.65,6414.04,6509.48,191584591,6509.48,104178,4249086877
2011-06-08,6614.13,6614.13,6527.97,6540.65,208533085,6540.65,112732,4477842387
2011-06-07,6657.63,6670.49,6600.3,6614.13,248464153,6614.13,115132,5423962318
2011-06-06,6626.94,6662.07,6617.21,6657.63,238102214,6657.63,103756,5265347639
2011-06-05,6624.95,6642.13,6599.28,6626.94,249328673,6626.94,113166,5453198121
2011-06-04,6741.83,6741.83,6606,6624.95,255413603,6624.95,127546,5784444678
2011-06-01,6735.98,6767.3,6734.96,6741.83,268959755,6741.83,117080,5773740984
2011-05-31,6732.96,6754.23,6724.63,6735.98,233824378,6735.98,119296,5379756220
2011-05-30,6754.82,6766.35,6716,6732.96,253711900,6732.96,118824,5247108471
2011-05-29,6751.11,6771.36,6740.81,6754.82,296055369,6754.82,127524,5955127667
2011-05-28,6723.64,6781.27,6723.39,6751.11,331969886,6751.11,118873,6101656683
2011-05-25,6710.71,6729,6676.98,6723.64,231742563,6723.64,115020,4778550825
2011-05-24,6702.76,6728.54,6698.15,6710.71,260064272,6710.71,116117,5083017369
2011-05-23,6750.75,6750.75,6684.45,6702.76,261432935,6702.76,120941,5277085570
2011-05-22,6731.24,6786.03,6731.24,6750.75,306669864,6750.75,142002,6413855582
2011-05-21,6686.16,6731.53,6686.09,6731.24,249942791,6731.24,120845,5416978560
2011-05-18,6651.37,6690.83,6651.31,6686.16,261744445,6686.16,121926,5299757943
2011-05-17,6634.03,6665.34,6615.17,6651.37,238929144,6651.37,119809,5267962448
2011-05-16,6690.68,6693.21,6621.62,6634.03,262308531,6634.03,132770,5522091534
2011-05-15,6713.62,6747.62,6688.84,6690.68,330468189,6690.68,151186,6625599270
2011-05-14,6722.38,6722.38,6678.38,6713.62,267391020,6713.62,119499,5072737287
2011-05-11,6712.97,6735.13,6702.94,6722.38,340087802,6722.38,138627,6147294538
2011-05-10,6673.26,6716.74,6672.95,6712.97,301069732,6712.97,133962,5966675249
2011-05-09,6623.55,6690.81,6623.55,6673.26,284435547,6673.26,132935,6012460977
2011-05-08,6577.74,6624.15,6555.73,6623.55,255296938,6623.55,134242,5497304633
2011-05-07,6682.61,6682.61,6567.42,6577.74,287513889,6577.74,150442,6563033225
2011-05-04,6694.14,6695.66,6668.34,6682.61,227804932,6682.61,112978,4758282585
2011-05-03,6719.53,6720.04,6682.43,6694.14,219628569,6694.14,106602,4574370723
2011-05-02,6683.81,6723.83,6678.77,6719.53,238871561,6719.53,101970,4829086770
2011-05-01,6710.56,6713.25,6663.92,6683.81,236351514,6683.81,110890,4650308667
2011-04-30,6724.26,6760.47,6705.92,6710.56,280360439,6710.56,120627,5600509222
2011-04-27,6686.3,6736.62,6686.02,6724.26,251046945,6724.26,119541,5836389834
2011-04-26,6684.7,6700.72,6668.2,6686.3,261001494,6686.3,122875,5534940684
2011-04-25,6614.17,6686.48,6614.17,6684.7,245268539,6684.7,115062,5933278009
2011-04-24,6590.64,6629.12,6570.08,6614.17,262698455,6614.17,118948,5923707119
2011-04-23,6574.66,6622.79,6554.78,6590.64,269791342,6590.64,122736,6280431817
2011-04-20,6525.07,6578.5,6494.08,6574.66,222019823,6574.66,112178,5576562201
2011-04-19,6533.34,6592.99,6478.13,6525.07,250456586,6525.07,122103,6415117512
2011-04-18,6531.87,6564.7,6505.8,6533.34,217286474,6533.34,113540,5020339414
2011-04-17,6604.97,6605.46,6512.17,6531.87,248868709,6531.87,135263,5684668186
2011-04-16,6604.16,6632.62,6589.13,6604.97,213229038,6604.97,112696,4906040856
2011-04-13,6590.65,6605.41,6539.47,6604.16,264393756,6604.16,121551,5733599975
2011-04-12,6611.73,6617.14,6583.24,6590.65,232505980,6590.65,112352,4469101911
2011-04-11,6606.69,6629.41,6587.6,6611.73,231940311,6611.73,125380,4971031690
2011-04-10,6608.6,6615.99,6574.62,6606.69,227367323,6606.69,113588,4693737632
2011-04-09,6574.63,6635.28,6574.63,6608.6,210448686,6608.6,106348,4757012637
